gene_id,logFC,unshrunk.logFC,logCPM,PValue,FDR,BH,BY,bf
UBE2D2,-0.817439015514463,-0.81745747227634,5.90618553991157,0.00160934504857988,0.0154346850415747,0.0154346850415747,0.157480160607688,1
NEK7,-0.794754152626923,-0.794761008711804,7.4125426689998,0.00161120362619847,0.0154346850415747,0.0154346850415747,0.157480160607688,1
TRIM35,-0.792711102753238,-0.792737963136421,5.13553567925869,0.00161126300919963,0.0154346850415747,0.0154346850415747,0.157480160607688,1
THSD1,0.84907127957902,0.849344131257357,1.36526053945591,0.00161262890523963,0.0154346850415747,0.0154346850415747,0.157480160607688,1
SLC7A10,2.25813426787134,2.35395575104257,-4.63868646365218,0.00161274629840348,0.0154346850415747,0.0154346850415747,0.157480160607688,1
ADRA2B,2.0246861871752,2.06094401308635,-4.00664150452576,0.00161385245323865,0.0154355206228318,0.0154355206228318,0.157488686046997,1
UBA7,-0.953350221123596,-0.953357761814384,7.38958854098317,0.001615984146788,0.0154397202930295,0.0154397202930295,0.157531535300834,1
UBR3,-0.646044730038549,-0.646057230835144,6.1273860132393,0.00161679055675039,0.0154397202930295,0.0154397202930295,0.157531535300834,1
RAB32,-0.868255632307345,-0.868264573008192,7.06562341553654,0.0016202754163018,0.0154397202930295,0.0154397202930295,0.157531535300834,1
ISCA1,-0.772518868728152,-0.772530032983456,6.48815665762865,0.00162045920091268,0.0154397202930295,0.0154397202930295,0.157531535300834,1
NCAPG,-0.78698028260445,-0.787060007435173,3.76041648493967,0.00162261464132196,0.0154397202930295,0.0154397202930295,0.157531535300834,1
NAP1L1,-0.883713589646988,-0.883714031288271,11.4725356985791,0.00162265851873297,0.0154397202930295,0.0154397202930295,0.157531535300834,1
PTP4A2,-0.784849624733925,-0.784851518173699,9.19014099203327,0.00162286559107157,0.0154397202930295,0.0154397202930295,0.157531535300834,1
RASSF4,1.00579976187291,1.00595969476507,2.16303642661812,0.00162329017990169,0.0154397202930295,0.0154397202930295,0.157531535300834,1
ABCD4,0.772776399349172,0.772941642805256,1.80122213696954,0.00162346365853439,0.0154397202930295,0.0154397202930295,0.157531535300834,1
ANKH,-0.70389856434058,-0.70391230163016,5.90349628736906,0.00162658714247947,0.0154455616603995,0.0154455616603995,0.157591134798272,1
GPATCH4,0.743473899460698,0.74365684039989,1.62672276490724,0.00162733820038183,0.0154455616603995,0.0154455616603995,0.157591134798272,1
IGKV1OR9-2,0.949626543185373,0.95214496855262,-1.53484430712301,0.00162775397386321,0.0154455616603995,0.0154455616603995,0.157591134798272,1
EFNB1,-0.909142665080506,-0.909188354193193,4.6886478569072,0.00162815590572,0.0154455616603995,0.0154455616603995,0.157591134798272,1
MAGT1,-0.741733868552968,-0.741800634315883,3.92468874324611,0.00163214796114892,0.0154737431861115,0.0154737431861115,0.15787867103133,1
MAGI1,0.818258111321758,0.818421958330611,1.87356100786106,0.00163544374619625,0.0154887675787011,0.0154887675787011,0.158031964976213,1
RNF31,0.906718488571796,0.906791657886626,3.06300076747372,0.00163577743405424,0.0154887675787011,0.0154887675787011,0.158031964976213,1
ASAP1,-0.811814333420652,-0.811815825939371,9.57970986733597,0.00164034250999828,0.015522291709228,0.015522291709228,0.158374011830125,1
MAGI2,-1.64095167839345,-1.65458677592552,-2.06238229210934,0.00164344043541511,0.0155338860191856,0.0155338860191856,0.158492308626551,1
QSOX1,-0.990542818282415,-0.990595174274911,4.55970598038661,0.00164398763976345,0.0155338860191856,0.0155338860191856,0.158492308626551,1
GVINP1,0.813853941351549,0.813899627118365,3.90018775972754,0.00164464377391246,0.0155338860191856,0.0155338860191856,0.158492308626551,1
NAA60,-0.660852291609427,-0.660872896430715,5.35605078028838,0.00165048599715381,0.0155729080354299,0.0155729080354299,0.158890450433062,1
RALYL,2.04891987720308,2.10849605913937,-4.35623933544788,0.00165105825505798,0.0155729080354299,0.0155729080354299,0.158890450433062,1
RBL1,-0.785679729729953,-0.78569510279371,6.25463082767069,0.00165324128035006,0.0155729080354299,0.0155729080354299,0.158890450433062,1
CLPX,-0.758192945812529,-0.758225642938583,4.71123885366562,0.00165370546189052,0.0155729080354299,0.0155729080354299,0.158890450433062,1
UBE2D1,0.837512977658123,0.837614406844377,2.52150784524113,0.00165402937466077,0.0155729080354299,0.0155729080354299,0.158890450433062,1
